-0.029687,-0.000631,0.000774,-0.000716
-0.029624,0.000418,0.002049,-0.000030
-0.029561,-0.000165,0.001658,0.000069
-0.029497,-0.000650,0.000592,0.000100
-0.029434,0.000580,0.000323,0.000597
-0.029371,0.002198,0.000288,0.000575
-0.029308,0.002433,-0.000282,-0.000227
-0.029244,0.001769,-0.000684,-0.000366
-0.029181,0.000921,-0.000916,0.000094
-0.029118,0.000029,-0.001438,-0.000035
-0.029054,-0.000893,-0.002022,-0.001029
-0.028991,-0.002174,-0.002425,-0.002404
-0.028928,-0.003151,-0.001892,-0.002483
-0.028864,-0.002899,-0.000212,-0.000444
-0.028801,-0.002119,0.000988,0.001473
-0.028738,-0.001185,0.001181,0.001671
-0.028675,0.000246,0.001471,0.001081
-0.028611,0.001163,0.001625,0.000360
-0.028548,0.000739,0.000813,-0.000442
-0.028485,-0.000016,-0.000589,-0.001188
-0.028421,0.000483,-0.001250,-0.001543
-0.028358,0.002586,-0.000089,-0.000698
-0.028295,0.003728,0.001189,0.000326
-0.028231,0.001208,-0.000255,-0.000692
-0.028168,-0.002535,-0.002905,-0.002283
-0.028105,-0.003081,-0.002969,-0.001383
-0.028042,-0.000736,-0.000539,0.001150
-0.027978,0.000828,0.001372,0.002389
-0.027915,-0.000304,0.001046,0.001370
-0.027852,-0.002464,-0.000433,-0.000314
-0.027788,-0.002944,-0.001050,-0.000911
-0.027725,-0.001921,-0.000971,-0.001386
-0.027662,-0.000896,-0.000927,-0.002553
-0.027598,0.000523,0.000243,-0.002086
-0.027535,0.002115,0.002130,0.000495
-0.027472,0.002192,0.002113,0.001951
-0.027409,0.001176,0.000253,0.001063
-0.027345,0.000874,-0.000916,-0.000119
-0.027282,0.001160,-0.000580,-0.000071
-0.027219,0.000274,-0.000488,0.000293
-0.027155,-0.002311,-0.002168,-0.000812
-0.027092,-0.003846,-0.003609,-0.002275
-0.027029,-0.001943,-0.001985,-0.001556
-0.026965,0.000433,0.000597,-0.000261
-0.026902,-0.000319,0.000674,-0.001012
-0.026839,-0.001978,-0.000252,-0.001744
-0.026776,-0.000874,0.000720,0.000009
-0.026712,0.002231,0.002911,0.002627
-0.026649,0.003836,0.003666,0.003230
-0.026586,0.002117,0.001761,0.001256
-0.026522,-0.001004,-0.001154,-0.000933
-0.026459,-0.002756,-0.003076,-0.001658
-0.026396,-0.002923,-0.004133,-0.002281
-0.026332,-0.001722,-0.003838,-0.002743
-0.026269,0.000833,-0.001162,-0.000980
-0.026206,0.002343,0.001504,0.001568
-0.026143,0.001066,0.001342,0.001782
-0.026079,-0.000741,-0.000202,0.000117
-0.026016,-0.000574,-0.000244,-0.000965
-0.025953,0.000859,0.001528,-0.000329
-0.025889,0.000868,0.002679,0.000683
-0.025826,-0.001555,0.001200,0.000027
-0.025763,-0.003454,-0.000991,-0.001300
-0.025699,-0.002422,-0.001347,-0.001452
-0.025636,-0.000717,-0.001077,-0.001510
-0.025573,-0.000336,-0.001357,-0.001736
-0.025510,0.000048,-0.001048,-0.000402
-0.025446,0.001260,-0.000171,0.001794
-0.025383,0.002616,0.000324,0.002777
-0.025320,0.003117,0.000207,0.001986
-0.025256,0.001669,-0.000758,-0.000114
-0.025193,-0.001153,-0.002038,-0.001934
-0.025130,-0.003354,-0.002625,-0.002351
-0.025066,-0.003573,-0.002110,-0.002012
-0.025003,-0.001227,0.000226,-0.000816
-0.024940,0.001777,0.003367,0.000949
-0.024877,0.001726,0.003932,0.001075
-0.024813,-0.000860,0.001797,-0.000191
-0.024750,-0.001904,0.000228,-0.000471
-0.024687,-0.000402,0.000274,0.000114
-0.024623,0.001370,0.000711,0.000477
-0.024560,0.001102,0.000076,0.000324
-0.024497,-0.001505,-0.002330,-0.000660
-0.024433,-0.003695,-0.004720,-0.001664
-0.024370,-0.003188,-0.005124,-0.001983
-0.024307,-0.000814,-0.003630,-0.001831
-0.024244,0.002136,-0.000509,-0.000151
-0.024180,0.004055,0.002604,0.002534
-0.024117,0.003173,0.002847,0.002846
-0.024054,0.001174,0.001239,0.000680
-0.023990,0.000618,0.000809,-0.001152
-0.023927,0.000451,0.001339,-0.001937
-0.023864,-0.000800,0.001528,-0.001697
-0.023800,-0.002582,0.001043,-0.000618
-0.023737,-0.003552,0.000178,0.000269
-0.023674,-0.002373,0.000274,0.001109
-0.023611,-0.000534,0.000715,0.001418
-0.023547,-0.001100,-0.000887,-0.000145
-0.023484,-0.002810,-0.003390,-0.001708
-0.023421,-0.002546,-0.004324,-0.001550
-0.023357,-0.000228,-0.003733,-0.001154
-0.023294,0.003095,-0.001617,-0.000573
-0.023231,0.005292,0.001013,0.000549
-0.023167,0.003863,0.001454,0.000556
-0.023104,0.000628,0.000291,-0.000201
-0.023041,-0.000795,0.000189,-0.000281
-0.022978,-0.000037,0.001672,0.000152
-0.022914,0.001134,0.003755,0.001143
-0.022851,0.000034,0.003773,0.001427
-0.022788,-0.003731,0.000315,-0.000498
-0.022724,-0.005708,-0.002872,-0.002180
-0.022661,-0.003717,-0.003137,-0.002119
-0.022598,-0.000887,-0.002307,-0.001898
-0.022534,0.001234,-0.000869,-0.000461
-0.022471,0.002717,0.000968,0.002620
-0.022408,0.002465,0.000946,0.003754
-0.022345,0.001008,-0.000804,0.001573
-0.022281,-0.000591,-0.002499,-0.002095
-0.022218,-0.002174,-0.003207,-0.004731
-0.022155,-0.002609,-0.002024,-0.003860
-0.022091,-0.001993,-0.000290,-0.001225
-0.022028,-0.000791,0.000689,0.000143
-0.021965,0.002687,0.003215,0.002007
-0.021902,0.006135,0.006105,0.004191
-0.021838,0.004257,0.004371,0.002883
-0.021775,-0.000991,-0.000601,-0.000359
-0.021712,-0.003519,-0.003454,-0.001514
-0.021648,-0.002146,-0.002971,-0.000822
-0.021585,-0.000280,-0.001549,-0.000354
-0.021522,-0.001770,-0.002404,-0.001861
-0.021458,-0.005192,-0.004729,-0.003797
-0.021395,-0.004645,-0.003647,-0.002009
-0.021332,-0.000169,0.000457,0.001571
-0.021269,0.003219,0.003317,0.002375
-0.021205,0.004598,0.005029,0.002352
-0.021142,0.004082,0.005435,0.002850
-0.021079,0.000586,0.002191,0.000805
-0.021015,-0.003229,-0.002553,-0.003182
-0.020952,-0.003849,-0.004556,-0.005442
-0.020889,-0.001356,-0.002794,-0.003958
-0.020825,0.001431,0.000198,0.000174
-0.020762,0.001116,0.000087,0.002326
-0.020699,-0.000546,-0.002184,0.001619
-0.020636,0.001508,-0.001015,0.002498
-0.020572,0.004526,0.002009,0.003706
-0.020509,0.002288,0.001174,0.001049
-0.020446,-0.002775,-0.001753,-0.002357
-0.020382,-0.004807,-0.002230,-0.002592
-0.020319,-0.003192,-0.000215,-0.001234
-0.020256,-0.001199,0.001726,-0.000961
-0.020192,-0.001751,0.001389,-0.002468
-0.020129,-0.003102,0.000199,-0.002910
-0.020066,-0.001660,0.000754,-0.000013
-0.020003,0.001229,0.001218,0.002329
-0.019939,0.003487,0.000540,0.001846
-0.019876,0.005702,0.001080,0.001981
-0.019813,0.005574,0.001035,0.002370
-0.019749,0.000980,-0.002695,-0.000148
-0.019686,-0.003931,-0.006878,-0.003643
-0.019623,-0.004366,-0.006621,-0.004348
-0.019559,-0.001116,-0.001871,-0.001629
-0.019496,0.000655,0.002485,0.001399
-0.019433,-0.002136,0.002203,0.001191
-0.019370,-0.004861,0.000434,-0.000047
-0.019306,-0.002470,0.001925,0.001135
-0.019243,0.001449,0.004064,0.001884
-0.019180,0.002178,0.003410,0.000190
-0.019116,0.001412,0.001916,-0.000494
-0.019053,0.001727,0.001267,0.000910
-0.018990,0.002483,0.000282,0.001312
-0.018926,0.001973,-0.001962,-0.001073
-0.018863,0.000107,-0.004229,-0.004013
-0.018800,-0.001119,-0.004199,-0.003541
-0.018737,-0.001356,-0.002684,-0.000339
-0.018673,-0.001912,-0.002324,0.001245
-0.018610,-0.001376,-0.001677,0.001316
-0.018547,0.000901,0.001008,0.002086
-0.018483,0.000934,0.002302,0.001658
-0.018420,-0.003108,-0.000327,-0.001505
-0.018357,-0.006357,-0.003095,-0.004239
-0.018293,-0.003472,-0.000895,-0.002734
-0.018230,0.003296,0.004873,0.001585
-0.018167,0.005635,0.006773,0.002684
-0.018104,0.001314,0.002400,-0.000647
-0.018040,-0.002127,-0.001623,-0.002170
-0.017977,0.000029,-0.001070,0.000564
-0.017914,0.003528,0.000507,0.002790
-0.017850,0.003712,-0.000218,0.001929
-0.017787,0.001326,-0.002081,0.000518
-0.017724,-0.000804,-0.003121,0.000456
-0.017660,-0.002435,-0.004019,-0.000404
-0.017597,-0.004524,-0.005625,-0.003914
-0.017534,-0.004860,-0.004772,-0.005842
-0.017471,-0.001737,0.000607,-0.002035
-0.017407,0.000740,0.005240,0.002765
-0.017344,-0.000611,0.004451,0.002638
-0.017281,-0.001764,0.002089,0.000317
-0.017217,0.001137,0.003140,0.000971
-0.017154,0.004552,0.005184,0.003284
-0.017091,0.002714,0.002378,0.001959
-0.017027,-0.002623,-0.004343,-0.002923
-0.016964,-0.003331,-0.006905,-0.004514
-0.016901,0.001880,-0.002981,-0.000891
-0.016838,0.004476,-0.000095,0.001047
-0.016774,0.000742,-0.001989,-0.001316
-0.016711,-0.002706,-0.003166,-0.002120
-0.016648,-0.001054,-0.000033,0.001211
-0.016584,0.002041,0.003587,0.003841
-0.016521,0.001352,0.003305,0.001913
-0.016458,-0.002034,0.000772,-0.001357
-0.016394,-0.003186,0.000336,-0.000929
-0.016331,-0.002312,0.000712,0.000662
-0.016268,-0.003135,-0.001972,-0.002094
-0.016205,-0.003626,-0.004363,-0.005402
-0.016141,-0.000005,-0.001295,-0.002226
-0.016078,0.004054,0.003264,0.003829
-0.016015,0.003114,0.002469,0.004310
-0.015951,-0.000421,-0.001883,-0.000293
-0.015888,-0.000112,-0.002474,-0.002129
-0.015825,0.003843,0.001735,0.001412
-0.015761,0.004040,0.003262,0.003370
-0.015698,-0.001746,-0.001385,-0.000747
-0.015635,-0.005302,-0.004786,-0.004400
-0.015572,-0.001832,-0.001808,-0.002374
-0.015508,0.001713,0.001469,-0.000036
-0.015445,-0.000191,0.000126,-0.001397
-0.015382,-0.002509,-0.001117,-0.001631
-0.015318,0.000163,0.002152,0.002577
-0.015255,0.003989,0.005548,0.005827
-0.015192,0.001877,0.002551,0.001961
-0.015128,-0.004674,-0.004292,-0.004965
-0.015065,-0.007148,-0.006284,-0.005464
-0.015002,-0.003948,-0.002888,-0.000396
-0.014939,-0.001065,-0.000998,0.001361
-0.014875,0.000587,-0.000894,-0.000196
-0.014812,0.004040,0.001771,0.001435
-0.014749,0.006592,0.004513,0.004653
-0.014685,0.003898,0.002189,0.002838
-0.014622,-0.001087,-0.002785,-0.003129
-0.014559,-0.001230,-0.002907,-0.005196
-0.014496,0.003695,0.002843,-0.000385
-0.014432,0.004830,0.005576,0.003318
-0.014369,-0.001753,0.000407,-0.000051
-0.014306,-0.007092,-0.004319,-0.003601
-0.014242,-0.004417,-0.001747,-0.000987
-0.014179,-0.000122,0.002078,0.002409
-0.014116,-0.001044,0.000670,0.001488
-0.014052,-0.003932,-0.002802,-0.000346
-0.013989,-0.003210,-0.003214,0.000257
-0.013926,-0.000122,-0.001883,0.000383
-0.013863,0.000201,-0.003193,-0.003646
-0.013799,-0.001422,-0.005191,-0.007358
-0.013736,0.000997,-0.001628,-0.003005
-0.013673,0.006061,0.004974,0.005183
-0.013609,0.006453,0.006229,0.006153
-0.013546,0.002758,0.003091,0.000998
-0.013483,0.000749,0.002229,-0.001036
-0.013419,0.000321,0.003309,0.001340
-0.013356,-0.002088,0.001557,0.002144
-0.013293,-0.005800,-0.003067,-0.001234
-0.013230,-0.005523,-0.004678,-0.003695
-0.013166,-0.000066,-0.000797,-0.000896
-0.013103,0.002719,0.001318,0.001741
-0.013040,-0.001102,-0.002689,-0.000524
-0.012976,-0.003376,-0.005138,-0.001804
-0.012913,0.000790,-0.001158,0.001369
-0.012850,0.004483,0.002797,0.003006
-0.012786,0.001829,0.001313,-0.000011
-0.012723,-0.003478,-0.002458,-0.003192
-0.012660,-0.004470,-0.002693,-0.002199
-0.012597,-0.000849,0.000447,0.000463
-0.012533,0.000888,0.001029,-0.001391
-0.012470,-0.000495,-0.001027,-0.005227
-0.012407,0.001056,0.000849,-0.002023
-0.012343,0.005387,0.005582,0.005803
-0.012280,0.005977,0.005743,0.007423
-0.012217,0.002270,0.001334,0.001823
-0.012153,-0.001389,-0.002061,-0.003224
-0.012090,-0.003564,-0.002739,-0.003286
-0.012027,-0.005700,-0.003380,-0.001066
-0.011964,-0.007656,-0.005279,-0.000897
-0.011900,-0.005350,-0.004326,-0.000892
-0.011837,0.001465,0.000954,0.001615
-0.011774,0.004105,0.002656,0.001549
-0.011710,-0.000290,-0.002258,-0.002779
-0.011647,-0.001806,-0.004242,-0.003251
-0.011584,0.004719,0.001855,0.002642
-0.011520,0.011268,0.008545,0.006849
-0.011457,0.008784,0.007414,0.003419
-0.011394,-0.001282,-0.000364,-0.003951
-0.011331,-0.008442,-0.005469,-0.006326
-0.011267,-0.007499,-0.003683,-0.002438
-0.011204,-0.004275,-0.000853,-0.000300
-0.011141,-0.002326,0.000481,-0.000752
-0.011077,0.000511,0.003116,0.002377
-0.011014,0.002009,0.003873,0.005815
-0.010951,-0.000816,-0.001140,0.002438
-0.010887,-0.003615,-0.006732,-0.004384
-0.010824,-0.001175,-0.005898,-0.006155
-0.010761,0.004374,0.000179,-0.001043
-0.010698,0.005563,0.003112,0.003462
-0.010634,0.000094,-0.001081,0.000980
-0.010571,-0.003574,-0.004359,-0.002849
-0.010508,-0.000015,-0.000425,-0.001545
-0.010444,0.003132,0.003827,0.000326
-0.010381,0.000720,0.003032,-0.000098
-0.010318,-0.001028,0.002318,0.001978
-0.010254,0.001749,0.004611,0.006191
-0.010191,0.003811,0.005091,0.005608
-0.010128,-0.000571,-0.000519,-0.002335
-0.010065,-0.008096,-0.008043,-0.010035
-0.010001,-0.009092,-0.008410,-0.007454
-0.009938,-0.002941,-0.002343,0.001627
-0.009875,0.001546,0.000923,0.004561
-0.009811,0.002901,0.001189,0.001927
-0.009748,0.005174,0.003683,0.002584
-0.009685,0.005928,0.005172,0.004706
-0.009621,0.001923,0.000972,0.001625
-0.009558,-0.003142,-0.005149,-0.005125
-0.009495,-0.003394,-0.005863,-0.007968
-0.009432,0.000978,-0.000287,-0.003619
-0.009368,0.002526,0.003340,0.001157
-0.009305,-0.001395,0.000689,0.000802
-0.009242,-0.002477,-0.000351,0.001085
-0.009178,0.002161,0.003848,0.004621
-0.009115,0.002904,0.004364,0.003564
-0.009052,-0.003841,-0.002201,-0.002858
-0.008988,-0.008488,-0.006887,-0.004995
-0.008925,-0.004091,-0.003598,0.000437
-0.008862,0.003485,0.002013,0.004971
-0.008799,0.003936,0.001020,0.000392
-0.008735,-0.001966,-0.004479,-0.007473
-0.008672,-0.003512,-0.004019,-0.005781
-0.008609,0.001324,0.002531,0.003305
-0.008545,0.004978,0.006269,0.007111
-0.008482,0.005986,0.006581,0.004946
-0.008419,0.006519,0.007128,0.003626
-0.008355,0.003462,0.004611,0.002050
-0.008292,-0.004726,-0.003968,-0.003667
-0.008229,-0.011310,-0.012427,-0.009913
-0.008166,-0.007632,-0.010815,-0.008099
-0.008102,0.003423,-0.000259,0.001577
-0.008039,0.006997,0.004434,0.005748
-0.007976,-0.001105,-0.002351,-0.000793
-0.007912,-0.006135,-0.006564,-0.004660
-0.007849,0.000144,0.000512,0.001447
-0.007786,0.006896,0.008763,0.007078
-0.007722,0.004030,0.008226,0.004373
-0.007659,-0.003874,0.002235,-0.001416
-0.007596,-0.007264,-0.001383,-0.003386
-0.007533,-0.005408,-0.002071,-0.003393
-0.007469,-0.004126,-0.003900,-0.006176
-0.007406,-0.002601,-0.004067,-0.006488
-0.007343,0.004128,0.002382,0.002823
-0.007279,0.010749,0.008095,0.012484
-0.007216,0.008593,0.003351,0.009119
-0.007153,0.002334,-0.005448,-0.001450
-0.007090,0.001584,-0.006293,-0.004632
-0.007026,0.004180,-0.000988,-0.000150
-0.006963,0.001451,0.000022,0.000998
-0.006900,-0.006430,-0.004904,-0.004469
-0.006836,-0.010356,-0.006784,-0.007974
-0.006773,-0.007476,-0.001716,-0.004778
-0.006710,-0.005196,0.003184,-0.001220
-0.006646,-0.005360,0.004888,0.000144
-0.006583,-0.000770,0.009024,0.005371
-0.006520,0.007409,0.013828,0.012135
-0.006457,0.007915,0.009224,0.008912
-0.006393,-0.000878,-0.004172,-0.003956
-0.006330,-0.006488,-0.012816,-0.011971
-0.006267,-0.001368,-0.010055,-0.008040
-0.006203,0.006586,-0.004755,-0.001493
-0.006140,0.007561,-0.005604,-0.001685
-0.006077,0.003951,-0.007508,-0.003288
-0.006013,0.003214,-0.002262,0.002395
-0.005950,0.004315,0.006094,0.010260
-0.005887,0.002368,0.009125,0.010618
-0.005824,-0.001211,0.007808,0.005359
-0.005760,-0.005529,0.005032,-0.000407
-0.005697,-0.014199,-0.001737,-0.008027
-0.005634,-0.022007,-0.008727,-0.014512
-0.005570,-0.015733,-0.005056,-0.010242
-0.005507,0.004553,0.008595,0.004169
-0.005444,0.020944,0.016648,0.014163
-0.005380,0.019261,0.008601,0.009689
-0.005317,0.006565,-0.006639,-0.001503
-0.005254,-0.000064,-0.013026,-0.005435
-0.005191,0.002176,-0.009686,-0.002340
-0.005127,0.003151,-0.006975,-0.001751
-0.005064,0.000031,-0.006033,-0.002670
-0.005001,-0.003858,-0.003054,-0.000718
-0.004937,-0.010326,-0.002361,-0.002462
-0.004874,-0.017444,-0.004976,-0.009603
-0.004811,-0.014442,-0.000958,-0.008835
-0.004747,0.000818,0.012936,0.006205
-0.004684,0.013741,0.023367,0.020771
-0.004621,0.011334,0.017238,0.017033
-0.004558,0.001067,0.001510,-0.000268
-0.004494,0.000120,-0.005624,-0.009638
-0.004431,0.006747,-0.003707,-0.006522
-0.004368,0.005116,-0.006944,-0.005139
-0.004304,-0.002865,-0.013391,-0.007015
-0.004241,-0.003091,-0.010362,-0.003071
-0.004178,0.002504,-0.001517,0.002863
-0.004114,0.002360,0.000977,0.002474
-0.004051,-0.003913,-0.002609,-0.000539
-0.003988,-0.007331,-0.002610,0.002059
-0.003925,-0.005445,0.002943,0.007277
-0.003861,-0.007204,0.003156,0.001655
-0.003798,-0.014098,-0.005204,-0.014314
-0.003735,-0.011764,-0.006973,-0.018886
-0.003671,0.004539,0.005245,-0.003144
-0.003608,0.020176,0.018725,0.015146
-0.003545,0.024046,0.022166,0.020738
-0.003481,0.016724,0.013869,0.013628
-0.003418,0.001791,-0.004147,-0.001021
-0.003355,-0.013664,-0.022541,-0.013889
-0.003292,-0.018673,-0.026609,-0.013572
-0.003228,-0.007154,-0.010234,0.002272
-0.003165,0.011842,0.013083,0.019156
-0.003102,0.016848,0.018376,0.015643
-0.003038,-0.002285,-0.001928,-0.009428
-0.002975,-0.028200,-0.025599,-0.031179
-0.002912,-0.032763,-0.025254,-0.028353
-0.002848,-0.005005,0.004324,-0.003323
-0.002785,0.034367,0.039706,0.024107
-0.002722,0.045509,0.045106,0.030976
-0.002659,0.012654,0.010104,0.010966
-0.002595,-0.029006,-0.030242,-0.014469
-0.002532,-0.030767,-0.031345,-0.016143
-0.002469,0.005672,0.002965,0.005310
-0.002405,0.026867,0.020892,0.016300
-0.002342,0.003234,-0.004137,-0.000332
-0.002279,-0.029123,-0.034486,-0.019712
-0.002215,-0.027901,-0.028876,-0.019086
-0.002152,-0.002157,0.000932,-0.007754
-0.002089,0.017832,0.022229,0.004392
-0.002026,0.027312,0.030635,0.025099
-0.001962,0.032248,0.035251,0.046301
-0.001899,0.015946,0.020652,0.029230
-0.001836,-0.028553,-0.023114,-0.031869
-0.001772,-0.053159,-0.050795,-0.065119
-0.001709,-0.018217,-0.021140,-0.020163
-0.001646,0.029805,0.023451,0.036394
-0.001582,0.027176,0.020979,0.022619
-0.001519,-0.008334,-0.012661,-0.028712
-0.001456,-0.018023,-0.020747,-0.033778
-0.001393,0.002255,0.001858,0.007735
-0.001329,0.007780,0.011719,0.023486
-0.001266,-0.008383,-0.000486,-0.001754
-0.001203,-0.009117,-0.001300,-0.005918
-0.001139,-0.000234,0.003274,0.016145
-0.001076,-0.010559,-0.011415,0.008077
-0.001013,0.003218,0.002454,-0.002369
-0.000949,0.076963,0.078177,0.049305
-0.000886,0.105443,0.103047,0.087209
-0.000823,-0.023450,-0.033676,-0.017855
-0.000760,-0.197774,-0.208828,-0.194496
-0.000696,-0.220428,-0.221074,-0.243712
-0.000633,-0.082847,-0.073641,-0.107984
-0.000570,0.094355,0.098511,0.110215
-0.000506,0.179481,0.169597,0.233073
-0.000443,0.203112,0.192315,0.247741
-0.000380,0.191323,0.195872,0.195307
-0.000316,-0.037713,-0.023910,-0.055484
-0.000253,-0.103609,-0.100017,-0.101740
-0.000190,0.429931,0.417213,0.454954
-0.000127,0.526601,0.514827,0.530430
-0.000063,-0.677921,-0.667024,-0.726061
0.000000,-1.310505,-1.284241,-1.377823
0.000063,-0.037440,-0.029295,-0.068313
0.000127,0.653576,0.637743,0.664930
0.000190,-0.096827,-0.105184,-0.082166
0.000253,-0.070748,-0.060255,-0.079838
0.000316,0.331788,0.341593,0.316369
0.000380,0.041880,0.038945,0.060169
0.000443,0.023004,0.013528,0.077432
0.000506,0.255837,0.252155,0.300418
0.000570,0.116859,0.121604,0.118588
0.000633,-0.119757,-0.117207,-0.141186
0.000696,-0.210384,-0.216437,-0.217198
0.000760,-0.126192,-0.135786,-0.117812
0.000823,0.043937,0.036965,0.038018
0.000886,0.097269,0.094078,0.072605
0.000949,0.048164,0.046466,0.031979
0.001013,0.004624,0.003472,0.010670
0.001076,-0.023568,-0.021738,-0.010983
0.001139,-0.040122,-0.033850,-0.036552
0.001203,-0.030241,-0.021672,-0.027227
0.001266,0.006707,0.014025,0.021638
0.001329,0.022921,0.026511,0.036613
0.001393,-0.009564,-0.009514,-0.017502
0.001456,-0.028331,-0.030258,-0.050640
0.001519,0.002677,-0.001348,-0.009923
0.001582,0.025954,0.019527,0.029403
0.001646,0.001167,-0.004726,0.004494
0.001709,-0.036619,-0.038112,-0.045664
0.001772,-0.038269,-0.035079,-0.049351
0.001836,-0.007773,-0.002944,-0.003892
0.001899,0.015461,0.019251,0.031079
0.001962,0.026056,0.029055,0.034068
0.002026,0.036902,0.040737,0.029113
0.002089,0.026547,0.030798,0.015320
0.002152,-0.014505,-0.012136,-0.013819
0.002215,-0.041682,-0.042999,-0.030385
0.002279,-0.019712,-0.025134,-0.013434
0.002342,0.022348,0.014699,0.015976
0.002405,0.029598,0.023533,0.022269
0.002469,-0.005181,-0.007654,0.000917
0.002532,-0.032121,-0.033124,-0.015501
0.002595,-0.015062,-0.017905,-0.004913
0.002659,0.023834,0.019776,0.017624
0.002722,0.042488,0.042184,0.029045
0.002785,0.025693,0.031961,0.019432
0.002848,-0.009368,-0.000227,-0.007385
0.002912,-0.031437,-0.024938,-0.030506
0.002975,-0.023353,-0.020382,-0.027894
0.003038,0.001637,0.004143,-0.003361
0.003102,0.015563,0.018845,0.016347
0.003165,0.005862,0.007027,0.012543
0.003228,-0.013645,-0.017427,-0.005659
0.003292,-0.022340,-0.029923,-0.017537
0.003355,-0.014554,-0.022324,-0.014715
0.003418,0.003172,-0.002404,-0.000321
0.003481,0.021139,0.017433,0.017340
0.003545,0.027841,0.024661,0.024289
0.003608,0.017379,0.014852,0.011723
0.003671,-0.001542,-0.001500,-0.009912
0.003735,-0.012109,-0.007544,-0.018474
0.003798,-0.009055,-0.000108,-0.007278
0.003861,-0.004993,0.005546,0.005166
0.003925,-0.007156,0.001679,0.005177
0.003988,-0.005930,-0.000310,0.002465
0.004051,0.000704,0.003169,0.003874
0.004114,0.000958,0.000536,0.001556
0.004178,-0.006139,-0.009648,-0.005370
0.004241,-0.008054,-0.015270,-0.008065
0.004304,-0.000099,-0.011115,-0.004962
0.004368,0.006634,-0.006350,-0.004699
0.004431,0.002876,-0.008425,-0.010735
0.004494,-0.000870,-0.007062,-0.009663
0.004558,0.007631,0.007767,0.007476
0.004621,0.016910,0.022253,0.022217
0.004684,0.011255,0.020240,0.016436
0.004747,-0.003053,0.008961,0.001234
0.004811,-0.012355,0.001671,-0.006074
0.004874,-0.014245,-0.001181,-0.005467
0.004937,-0.011698,-0.003470,-0.003975
0.005001,-0.005479,-0.004369,-0.002595
0.005064,0.002536,-0.002667,0.000950
0.005127,0.005312,-0.003701,0.002320
0.005191,-0.000146,-0.011460,-0.003692
0.005254,-0.001679,-0.014872,-0.007480
0.005317,0.010749,-0.003002,0.001822
0.005380,0.023232,0.012068,0.013257
0.005444,0.017420,0.012609,0.010741
0.005507,-0.001906,0.001424,-0.002086
0.005570,-0.016898,-0.007219,-0.011682
0.005634,-0.019031,-0.006930,-0.012602
0.005697,-0.012710,-0.001124,-0.007538
0.005760,-0.004801,0.005854,0.000664
0.005824,0.002363,0.012439,0.010359
0.005887,0.005814,0.013668,0.014860
0.005950,0.002461,0.004668,0.007663
0.006013,-0.001050,-0.006278,-0.002874
0.006077,0.003030,-0.007563,-0.003933
0.006140,0.007626,-0.004370,-0.000645
0.006203,0.002783,-0.008022,-0.004971
0.006267,-0.005236,-0.014202,-0.012155
0.006330,-0.003770,-0.010655,-0.009255
0.006393,0.005450,0.001656,0.002609
0.006457,0.009475,0.010183,0.010225
0.006520,0.004261,0.009843,0.008197
0.006583,-0.001474,0.007467,0.003996
0.006646,-0.003006,0.006580,0.001994
0.006710,-0.005975,0.002019,-0.002607
0.006773,-0.011414,-0.005511,-0.008889
